,State,District,Season,Crop,Year,Area,Rainfall,Production,Humidity,Min Temperature,Max Temperature,Temperature
1713,madhya pradesh,jhabua,whole year,coriander,2013,2.0,68.83389612,1.0,62,6,44,24
1714,madhya pradesh,katni,whole year,coriander,1999,148.0,79.61374134,33.0,56,6,43,25
1715,madhya pradesh,katni,whole year,coriander,2000,114.0,79.96997845,22.0,51,6,48,25
1716,madhya pradesh,katni,whole year,coriander,2001,116.0,71.50058154,24.0,51,6,43,25
1717,madhya pradesh,katni,whole year,coriander,2002,122.0,86.10513179,23.0,51,7,43,26
1718,madhya pradesh,katni,whole year,coriander,2003,128.0,66.82659432,29.0,55,7,43,25
1719,madhya pradesh,katni,whole year,coriander,2004,128.0,59.16157615,29.0,54,6,43,25
1720,madhya pradesh,katni,whole year,coriander,2006,110.0,48.86338135,17.0,63,7,43,25
1721,madhya pradesh,katni,whole year,coriander,2007,102.0,64.17586511,17.0,58,8,42,25
1722,madhya pradesh,katni,whole year,coriander,2008,110.0,64.80773876,21.0,56,6,42,25
1723,madhya pradesh,katni,whole year,coriander,2009,107.0,114.64572820000001,20.0,58,7,44,26
1724,madhya pradesh,katni,whole year,coriander,2010,124.0,63.01164402,21.0,58,6,44,26
1725,madhya pradesh,katni,whole year,coriander,2011,90.0,69.17976836,18.0,58,3,43,25
1726,madhya pradesh,katni,whole year,coriander,2012,224.0,106.87498070000001,47.0,55,5,42,25
1727,madhya pradesh,katni,whole year,coriander,2013,191.0,73.64283172,92.0,62,6,44,24
1728,madhya pradesh,mandla,whole year,coriander,1999,254.0,90.85965264,48.0,56,6,43,25
1729,madhya pradesh,mandla,whole year,coriander,2000,193.0,76.33472105,20.0,51,6,48,25
1730,madhya pradesh,mandla,whole year,coriander,2001,247.0,68.10681009,48.0,51,6,43,25
1731,madhya pradesh,mandla,whole year,coriander,2002,272.0,96.65448417,52.0,51,7,43,26
1732,madhya pradesh,mandla,whole year,coriander,2003,265.0,66.43879035,62.0,55,7,43,25
1733,madhya pradesh,mandla,whole year,coriander,2004,316.0,80.98893547,73.0,54,6,43,25
1734,madhya pradesh,mandla,whole year,coriander,2006,280.0,68.43524462,65.0,63,7,43,25
1735,madhya pradesh,mandla,whole year,coriander,2007,294.0,86.60285372,68.0,58,8,42,25
1736,madhya pradesh,mandla,whole year,coriander,2008,280.0,66.90632114,65.0,56,6,42,25
1737,madhya pradesh,mandla,whole year,coriander,2009,310.0,109.3470268,64.0,58,7,44,26
1738,madhya pradesh,mandla,whole year,coriander,2010,342.0,61.97058556,71.0,58,6,44,26
1739,madhya pradesh,mandla,whole year,coriander,2011,483.0,68.93149018,101.0,58,3,43,25
1740,madhya pradesh,mandla,whole year,coriander,2012,315.0,95.81004085,69.0,55,5,42,25
1741,madhya pradesh,mandla,whole year,coriander,2013,388.0,86.3512534,145.0,62,6,44,24
1742,madhya pradesh,mandsaur,whole year,coriander,1999,25770.0,88.40535445,17138.0,56,6,43,25
1743,madhya pradesh,mandsaur,whole year,coriander,2000,7340.0,91.72577954,3255.0,51,6,48,25
1744,madhya pradesh,mandsaur,whole year,coriander,2001,14200.0,82.85723163,7528.0,51,6,43,25
1745,madhya pradesh,mandsaur,whole year,coriander,2002,4464.0,90.46818597,1549.0,51,7,43,26
1746,madhya pradesh,mandsaur,whole year,coriander,2003,8309.0,66.2872655,4485.0,55,7,43,25
1747,madhya pradesh,mandsaur,whole year,coriander,2004,13832.0,87.16483377,7733.0,54,6,43,25
1748,madhya pradesh,mandsaur,whole year,coriander,2006,16647.0,80.32823615,10229.0,63,7,43,25
1749,madhya pradesh,mandsaur,whole year,coriander,2007,18693.0,88.56193635,9189.0,58,8,42,25
1750,madhya pradesh,mandsaur,whole year,coriander,2008,22023.0,76.36607803,13757.0,56,6,42,25
1751,madhya pradesh,mandsaur,whole year,coriander,2009,23961.0,147.35492319999997,14723.0,58,7,44,26
1752,madhya pradesh,mandsaur,whole year,coriander,2010,26837.0,74.30657693,15940.0,58,6,44,26
1753,madhya pradesh,mandsaur,whole year,coriander,2011,27675.0,67.00468456,14738.0,58,3,43,25
1754,madhya pradesh,mandsaur,whole year,coriander,2012,23337.0,117.916807,13768.0,55,5,42,25
1755,madhya pradesh,mandsaur,whole year,coriander,2013,31346.0,97.75190059,18151.0,62,6,44,24
1756,madhya pradesh,morena,whole year,coriander,1999,1.0,93.44232505,1.0,56,6,43,25
1757,madhya pradesh,morena,whole year,coriander,2001,7.0,99.40927709,4.0,51,6,43,25
1758,madhya pradesh,morena,whole year,coriander,2002,7.0,99.67518976,2.0,51,7,43,26
1759,madhya pradesh,morena,whole year,coriander,2003,1.0,112.25009909999999,0.01,55,7,43,25
1760,madhya pradesh,neemuch,whole year,coriander,1999,3776.0,85.91125826,2366.0,56,6,43,25
1761,madhya pradesh,neemuch,whole year,coriander,2000,1143.0,61.76565251,639.0,51,6,48,25
1762,madhya pradesh,neemuch,whole year,coriander,2001,2008.0,55.77695592,1355.0,51,6,43,25
1763,madhya pradesh,neemuch,whole year,coriander,2002,410.0,87.52124633,261.0,51,7,43,26
1764,madhya pradesh,neemuch,whole year,coriander,2003,1662.0,59.67443719,1088.0,55,7,43,25
1765,madhya pradesh,neemuch,whole year,coriander,2004,2652.0,72.33345442,1866.0,54,6,43,25
1766,madhya pradesh,neemuch,whole year,coriander,2006,3133.0,87.38270454,2054.0,63,7,43,25
1767,madhya pradesh,neemuch,whole year,coriander,2007,3991.0,76.13164204,1846.0,58,8,42,25
1768,madhya pradesh,neemuch,whole year,coriander,2008,5004.0,85.7690535,3183.0,56,6,42,25
1769,madhya pradesh,neemuch,whole year,coriander,2009,5112.0,82.75383779,2956.0,58,7,44,26
1770,madhya pradesh,neemuch,whole year,coriander,2010,7684.0,64.28990315,3704.0,58,6,44,26
1771,madhya pradesh,neemuch,whole year,coriander,2011,7270.0,73.68715859999999,4205.0,58,3,43,25
1772,madhya pradesh,neemuch,whole year,coriander,2012,5641.0,51.54259655,5923.0,55,5,42,25
1773,madhya pradesh,neemuch,whole year,coriander,2013,8009.0,103.251213,5776.0,62,6,44,24
1774,madhya pradesh,panna,whole year,coriander,1999,325.0,85.03251775,159.0,56,6,43,25
1775,madhya pradesh,panna,whole year,coriander,2000,251.0,95.65695981,80.0,51,6,48,25
1776,madhya pradesh,panna,whole year,coriander,2001,280.0,84.32916332,123.0,51,6,43,25
1777,madhya pradesh,panna,whole year,coriander,2002,342.0,148.1115969,136.0,51,7,43,26
1778,madhya pradesh,panna,whole year,coriander,2003,339.0,81.81046641,152.0,55,7,43,25
1779,madhya pradesh,panna,whole year,coriander,2004,490.0,78.25027407,169.0,54,6,43,25
1780,madhya pradesh,panna,whole year,coriander,2006,423.0,156.91710619999998,171.0,63,7,43,25
1781,madhya pradesh,panna,whole year,coriander,2007,553.0,117.06467549999999,224.0,58,8,42,25
1782,madhya pradesh,panna,whole year,coriander,2008,565.0,102.531223,310.0,56,6,42,25
1783,madhya pradesh,panna,whole year,coriander,2009,656.0,98.02435191,360.0,58,7,44,26
1784,madhya pradesh,panna,whole year,coriander,2010,933.0,117.40961270000001,512.0,58,6,44,26
1785,madhya pradesh,panna,whole year,coriander,2011,1165.0,116.74430109999999,698.0,58,3,43,25
1786,madhya pradesh,panna,whole year,coriander,2012,1244.0,92.70885842,830.0,55,5,42,25
1787,madhya pradesh,panna,whole year,coriander,2013,821.0,117.03332720000002,625.0,62,6,44,24
1788,madhya pradesh,raisen,whole year,coriander,1999,714.0,95.47938561,247.0,56,6,43,25
1789,madhya pradesh,raisen,whole year,coriander,2000,762.0,78.29855129,179.0,51,6,48,25
1790,madhya pradesh,raisen,whole year,coriander,2001,832.0,62.41087927,199.0,51,6,43,25
1791,madhya pradesh,raisen,whole year,coriander,2002,836.0,106.44978799999998,199.0,51,7,43,26
1792,madhya pradesh,raisen,whole year,coriander,2003,862.0,77.75923233,224.0,55,7,43,25
1793,madhya pradesh,raisen,whole year,coriander,2004,869.0,95.29476936,227.0,54,6,43,25
1794,madhya pradesh,raisen,whole year,coriander,2006,1150.0,83.55998078,299.0,63,7,43,25
1795,madhya pradesh,raisen,whole year,coriander,2007,910.0,146.33691509999997,237.0,58,8,42,25
1796,madhya pradesh,raisen,whole year,coriander,2008,868.0,74.12740959,226.0,56,6,42,25
1797,madhya pradesh,raisen,whole year,coriander,2009,865.0,66.50016257,225.0,58,7,44,26
1798,madhya pradesh,raisen,whole year,coriander,2010,838.0,151.22734690000001,182.0,58,6,44,26
1799,madhya pradesh,raisen,whole year,coriander,2011,838.0,113.2418622,272.0,58,3,43,25
1800,madhya pradesh,raisen,whole year,coriander,2012,674.0,108.07190520000002,137.0,55,5,42,25
1801,madhya pradesh,raisen,whole year,coriander,2013,512.0,94.28857543,187.0,62,6,44,24
1802,madhya pradesh,rajgarh,whole year,coriander,1999,18790.0,119.6407146,10459.0,56,6,43,25
1803,madhya pradesh,rajgarh,whole year,coriander,2000,8415.0,116.5923096,2859.0,51,6,48,25
1804,madhya pradesh,rajgarh,whole year,coriander,2001,10657.0,92.99935913,3851.0,51,6,43,25
1805,madhya pradesh,rajgarh,whole year,coriander,2002,4253.0,121.13811329999999,1506.0,51,7,43,26
1806,madhya pradesh,rajgarh,whole year,coriander,2003,19657.0,108.26292609999999,9237.0,55,7,43,25
1807,madhya pradesh,rajgarh,whole year,coriander,2004,24864.0,115.44457720000001,11323.0,54,6,43,25
1808,madhya pradesh,rajgarh,whole year,coriander,2006,19073.0,102.17846479999999,9514.0,63,7,43,25
1809,madhya pradesh,rajgarh,whole year,coriander,2007,26735.0,149.3871221,8890.0,58,8,42,25
1810,madhya pradesh,rajgarh,whole year,coriander,2008,26912.0,110.9535102,12450.0,56,6,42,25
1811,madhya pradesh,rajgarh,whole year,coriander,2009,36209.0,114.8536772,19894.0,58,7,44,26
1812,madhya pradesh,rajgarh,whole year,coriander,2010,50891.0,185.7987231,18395.0,58,6,44,26
1813,madhya pradesh,rajgarh,whole year,coriander,2011,42382.0,138.11456030000002,20833.0,58,3,43,25
1814,madhya pradesh,rajgarh,whole year,coriander,2012,35174.0,114.6425467,13617.0,55,5,42,25
1815,madhya pradesh,rajgarh,whole year,coriander,2013,33574.0,109.9455456,15290.0,62,6,44,24
1816,madhya pradesh,ratlam,whole year,coriander,1999,497.0,125.7930455,226.0,56,6,43,25
1817,madhya pradesh,ratlam,whole year,coriander,2000,109.0,125.7272538,49.0,51,6,48,25
1818,madhya pradesh,ratlam,whole year,coriander,2001,124.0,99.67010448,42.0,51,6,43,25
1819,madhya pradesh,ratlam,whole year,coriander,2002,465.0,65.26995992,186.0,51,7,43,26
1820,madhya pradesh,ratlam,whole year,coriander,2003,655.0,55.62716333,299.0,55,7,43,25
1821,madhya pradesh,ratlam,whole year,coriander,2004,1012.0,84.56501361,458.0,54,6,43,25
1822,madhya pradesh,ratlam,whole year,coriander,2006,526.0,63.61150113,238.0,63,7,43,25
1823,madhya pradesh,ratlam,whole year,coriander,2007,865.0,101.4752084,392.0,58,8,42,25
1824,madhya pradesh,ratlam,whole year,coriander,2008,744.0,68.05576737,257.0,56,6,42,25
1825,madhya pradesh,ratlam,whole year,coriander,2009,908.0,85.52231783,386.0,58,7,44,26
1826,madhya pradesh,ratlam,whole year,coriander,2010,1436.0,106.30302649999999,610.0,58,6,44,26
1827,madhya pradesh,ratlam,whole year,coriander,2011,1901.0,87.33933554,861.0,58,3,43,25
1828,madhya pradesh,ratlam,whole year,coriander,2012,1400.0,117.47611129999999,580.0,55,5,42,25
1829,madhya pradesh,ratlam,whole year,coriander,2013,1321.0,105.9376759,554.0,62,6,44,24
1830,madhya pradesh,rewa,whole year,coriander,1999,230.0,89.81338966,70.0,56,6,43,25
1831,madhya pradesh,rewa,whole year,coriander,2000,208.0,82.81803247,52.0,51,6,48,25
1832,madhya pradesh,rewa,whole year,coriander,2001,241.0,61.71333604,60.0,51,6,43,25
1833,madhya pradesh,rewa,whole year,coriander,2002,268.0,55.25804567,62.0,51,7,43,26
1834,madhya pradesh,rewa,whole year,coriander,2003,303.0,62.40318782,72.0,55,7,43,25
1835,madhya pradesh,rewa,whole year,coriander,2004,337.0,62.77668232,81.0,54,6,43,25
1836,madhya pradesh,rewa,whole year,coriander,2006,311.0,102.6006402,108.0,63,7,43,25
1837,madhya pradesh,rewa,whole year,coriander,2007,358.0,58.03709727,125.0,58,8,42,25
1838,madhya pradesh,rewa,whole year,coriander,2008,319.0,46.94884144,124.0,56,6,42,25
1839,madhya pradesh,rewa,whole year,coriander,2009,297.0,78.74532012,114.0,58,7,44,26
1840,madhya pradesh,rewa,whole year,coriander,2010,364.0,58.18136001,137.0,58,6,44,26
1841,madhya pradesh,rewa,whole year,coriander,2011,388.0,89.81769667,160.0,58,3,43,25
1842,madhya pradesh,rewa,whole year,coriander,2012,357.0,61.47247472,115.0,55,5,42,25
1843,madhya pradesh,rewa,whole year,coriander,2013,338.0,78.39323246,109.0,62,6,44,24
1844,madhya pradesh,sagar,whole year,coriander,1999,424.0,97.51076937,163.0,56,6,43,25
1845,madhya pradesh,sagar,whole year,coriander,2000,337.0,82.07898078,110.0,51,6,48,25
1846,madhya pradesh,sagar,whole year,coriander,2001,437.0,114.85874840000001,142.0,51,6,43,25
1847,madhya pradesh,sagar,whole year,coriander,2002,422.0,101.124729,92.0,51,7,43,26
1848,madhya pradesh,sagar,whole year,coriander,2003,577.0,85.15956075,204.0,55,7,43,25
1849,madhya pradesh,sagar,whole year,coriander,2004,619.0,73.72304673,219.0,54,6,43,25
1850,madhya pradesh,sagar,whole year,coriander,2006,541.0,57.00908723,183.0,63,7,43,25
1851,madhya pradesh,sagar,whole year,coriander,2007,482.0,95.53715157,163.0,58,8,42,25
1852,madhya pradesh,sagar,whole year,coriander,2008,604.0,70.19684596,223.0,56,6,42,25
1853,madhya pradesh,sagar,whole year,coriander,2009,568.0,83.50165383,171.0,58,7,44,26
1854,madhya pradesh,sagar,whole year,coriander,2010,222.0,79.14163782,89.0,58,6,44,26
1855,madhya pradesh,sagar,whole year,coriander,2011,558.0,146.6631365,206.0,58,3,43,25
1856,madhya pradesh,sagar,whole year,coriander,2012,544.0,65.76351137,289.0,55,5,42,25
1857,madhya pradesh,sagar,whole year,coriander,2013,482.0,56.8428855,228.0,62,6,44,24
1858,madhya pradesh,satna,whole year,coriander,1999,357.0,130.4258238,142.0,56,6,43,25
1859,madhya pradesh,satna,whole year,coriander,2000,335.0,97.19348532,105.0,51,6,48,25
1860,madhya pradesh,satna,whole year,coriander,2001,375.0,102.8046238,129.0,51,6,43,25
1861,madhya pradesh,satna,whole year,coriander,2002,418.0,87.31796865,144.0,51,7,43,26
1862,madhya pradesh,satna,whole year,coriander,2003,451.0,111.43766409999998,164.0,55,7,43,25
1863,madhya pradesh,satna,whole year,coriander,2004,432.0,114.982972,178.0,54,6,43,25
1864,madhya pradesh,satna,whole year,coriander,2006,359.0,92.72741433,119.0,63,7,43,25
1865,madhya pradesh,satna,whole year,coriander,2007,337.0,83.11874069,89.0,58,8,42,25
1866,madhya pradesh,satna,whole year,coriander,2008,361.0,92.02322839,131.0,56,6,42,25
1867,madhya pradesh,satna,whole year,coriander,2009,378.0,78.13210237,163.0,58,7,44,26
1868,madhya pradesh,satna,whole year,coriander,2010,319.0,75.91625853,123.0,58,6,44,26
1869,madhya pradesh,satna,whole year,coriander,2011,220.0,174.0479382,88.0,58,3,43,25
1870,madhya pradesh,satna,whole year,coriander,2012,125.0,83.72082818,38.0,55,5,42,25
1871,madhya pradesh,satna,whole year,coriander,2013,96.0,60.53096408,32.0,62,6,44,24
1872,madhya pradesh,sehore,whole year,coriander,1999,528.0,134.50333030000002,222.0,56,6,43,25
1873,madhya pradesh,sehore,whole year,coriander,2000,329.0,97.76061086,139.0,51,6,48,25
1874,madhya pradesh,sehore,whole year,coriander,2001,510.0,93.18521757,258.0,51,6,43,25
1875,madhya pradesh,sehore,whole year,coriander,2002,476.0,105.28835149999999,241.0,51,7,43,26
1876,madhya pradesh,sehore,whole year,coriander,2003,636.0,98.49086262,322.0,55,7,43,25
1877,madhya pradesh,sehore,whole year,coriander,2004,799.0,117.3284886,404.0,54,6,43,25
1878,madhya pradesh,sehore,whole year,coriander,2006,728.0,97.73087405,368.0,63,7,43,25
1879,madhya pradesh,sehore,whole year,coriander,2007,997.0,61.78812592,514.0,58,8,42,25
1880,madhya pradesh,sehore,whole year,coriander,2008,855.0,63.78609383,534.0,56,6,42,25
1881,madhya pradesh,sehore,whole year,coriander,2009,742.0,71.29759115,501.0,58,7,44,26
1882,madhya pradesh,sehore,whole year,coriander,2010,801.0,60.74296593,311.0,58,6,44,26
1883,madhya pradesh,sehore,whole year,coriander,2011,732.0,120.64991380000001,494.0,58,3,43,25
1884,madhya pradesh,sehore,whole year,coriander,2012,735.0,68.34707615,379.0,55,5,42,25
1885,madhya pradesh,sehore,whole year,coriander,2013,649.0,69.99593108,361.0,62,6,44,24
1886,madhya pradesh,seoni,whole year,coriander,1999,392.0,106.95066090000002,107.0,56,6,43,25
1887,madhya pradesh,seoni,whole year,coriander,2000,539.0,79.76480508,128.0,51,6,48,25
1888,madhya pradesh,seoni,whole year,coriander,2001,602.0,93.63890042,165.0,51,6,43,25
1889,madhya pradesh,seoni,whole year,coriander,2002,633.0,96.4102417,134.0,51,7,43,26
1890,madhya pradesh,seoni,whole year,coriander,2003,700.0,84.72768681,182.0,55,7,43,25
1891,madhya pradesh,seoni,whole year,coriander,2004,700.0,90.9164739,177.0,54,6,43,25
1892,madhya pradesh,seoni,whole year,coriander,2006,366.0,68.12978949,96.0,63,7,43,25
1893,madhya pradesh,seoni,whole year,coriander,2007,310.0,71.18890828,78.0,58,8,42,25
1894,madhya pradesh,seoni,whole year,coriander,2008,281.0,58.33549236,71.0,56,6,42,25
1895,madhya pradesh,seoni,whole year,coriander,2009,290.0,86.5802077,73.0,58,7,44,26
1896,madhya pradesh,seoni,whole year,coriander,2010,295.0,63.67476731,75.0,58,6,44,26
1897,madhya pradesh,seoni,whole year,coriander,2011,268.0,95.11414728,68.0,58,3,43,25
1898,madhya pradesh,seoni,whole year,coriander,2012,266.0,65.15367894,93.0,55,5,42,25
1899,madhya pradesh,seoni,whole year,coriander,2013,298.0,86.17285194,129.0,62,6,44,24
1900,madhya pradesh,shahdol,whole year,coriander,1999,120.0,102.78557099999999,29.0,56,6,43,25
1901,madhya pradesh,shahdol,whole year,coriander,2000,84.0,86.33046425,25.0,51,6,48,25
1902,madhya pradesh,shahdol,whole year,coriander,2001,146.0,111.2127054,42.0,51,6,43,25
1903,madhya pradesh,shahdol,whole year,coriander,2002,105.0,98.14355878,31.0,51,7,43,26
1904,madhya pradesh,shahdol,whole year,coriander,2003,32.0,83.51804656,9.0,55,7,43,25
1905,madhya pradesh,shahdol,whole year,coriander,2004,30.0,78.32475388,7.0,54,6,43,25
1906,madhya pradesh,shahdol,whole year,coriander,2006,56.0,56.61564616,14.0,63,7,43,25
1907,madhya pradesh,shahdol,whole year,coriander,2007,41.0,99.01268851,11.0,58,8,42,25
1908,madhya pradesh,shahdol,whole year,coriander,2008,32.0,64.08964071,8.0,56,6,42,25
1909,madhya pradesh,shahdol,whole year,coriander,2009,32.0,85.31938673,8.0,58,7,44,26
1910,madhya pradesh,shahdol,whole year,coriander,2010,31.0,78.39586556,9.0,58,6,44,26
1911,madhya pradesh,shahdol,whole year,coriander,2011,36.0,119.28182209999999,11.0,58,3,43,25
1912,madhya pradesh,shahdol,whole year,coriander,2012,52.0,61.54831851,23.0,55,5,42,25
1913,madhya pradesh,shahdol,whole year,coriander,2013,52.0,57.10862027,25.0,62,6,44,24
1914,madhya pradesh,shajapur,whole year,coriander,1999,13973.0,119.8908017,6835.0,56,6,43,25
1915,madhya pradesh,shajapur,whole year,coriander,2000,3770.0,90.40448347,1343.0,51,6,48,25
1916,madhya pradesh,shajapur,whole year,coriander,2001,4269.0,103.076957,1521.0,51,6,43,25
1917,madhya pradesh,shajapur,whole year,coriander,2002,2508.0,77.00299641,736.0,51,7,43,26
1918,madhya pradesh,shajapur,whole year,coriander,2003,15616.0,107.43116640000001,6657.0,55,7,43,25
1919,madhya pradesh,shajapur,whole year,coriander,2004,18186.0,102.77234720000001,8133.0,54,6,43,25
1920,madhya pradesh,shajapur,whole year,coriander,2006,12500.0,82.71127893,5939.0,63,7,43,25
1921,madhya pradesh,shajapur,whole year,coriander,2007,20614.0,79.38507779,5906.0,58,8,42,25
1922,madhya pradesh,shajapur,whole year,coriander,2008,19219.0,86.01750648,6312.0,56,6,42,25
1923,madhya pradesh,shajapur,whole year,coriander,2009,18733.0,72.51845887,9163.0,58,7,44,26
1924,madhya pradesh,shajapur,whole year,coriander,2010,21433.0,75.75787157,10484.0,58,6,44,26
1925,madhya pradesh,shajapur,whole year,coriander,2011,21110.0,171.15448930000002,10326.0,58,3,43,25
1926,madhya pradesh,shajapur,whole year,coriander,2012,16044.0,81.39345744,7577.0,55,5,42,25
1927,madhya pradesh,shajapur,whole year,coriander,2013,918.0,55.48157957,442.0,62,6,44,24
1928,madhya pradesh,sheopur,whole year,coriander,1999,641.0,134.6985483,488.0,56,6,43,25
1929,madhya pradesh,sheopur,whole year,coriander,2000,1409.0,92.81154569,794.0,51,6,48,25
1930,madhya pradesh,sheopur,whole year,coriander,2001,2545.0,91.15579547,1555.0,51,6,43,25
1931,madhya pradesh,sheopur,whole year,coriander,2002,2067.0,98.58581629,699.0,51,7,43,26
1932,madhya pradesh,sheopur,whole year,coriander,2003,6816.0,97.74490136,3202.0,55,7,43,25
1933,madhya pradesh,sheopur,whole year,coriander,2004,2655.0,117.1159918,1248.0,54,6,43,25
