State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature,humidity,soil moisture
andhra pradesh,srikakulam,2014,kharif     ,turmeric,214,1540,36,41,50
andhra pradesh,visakhapatanam,2000,whole year ,turmeric,1499,3097,34,55,62
andhra pradesh,visakhapatanam,2001,whole year ,turmeric,1538,3136,34,55,62
andhra pradesh,visakhapatanam,2002,whole year ,turmeric,1551,4473,36,35,45
andhra pradesh,visakhapatanam,2003,whole year ,turmeric,2073,5075,35,50,59
andhra pradesh,visakhapatanam,2004,whole year ,turmeric,1678,8133,35,50,59
andhra pradesh,visakhapatanam,2005,whole year ,turmeric,1530,4428,34,45,52
andhra pradesh,visakhapatanam,2006,whole year ,turmeric,1530,3657,37,42,55
andhra pradesh,visakhapatanam,2008,whole year ,turmeric,1583,3483,37,40,46
andhra pradesh,visakhapatanam,2009,whole year ,turmeric,1509,3632,36,35,45
andhra pradesh,visakhapatanam,2010,whole year ,turmeric,1935,4882,35,50,59
andhra pradesh,visakhapatanam,2011,whole year ,turmeric,1957,4450,37,40,46
andhra pradesh,visakhapatanam,2012,kharif     ,turmeric,2500,8380,34,45,52
andhra pradesh,visakhapatanam,2013,kharif     ,turmeric,2910,8203,25,55,55
andhra pradesh,visakhapatanam,2014,kharif     ,turmeric,2940,8270,34,45,52
andhra pradesh,visakhapatanam,2014,rabi       ,turmeric,3,8,36,41,50
andhra pradesh,vizianagaram,2000,whole year ,turmeric,33,148,34,45,52
andhra pradesh,vizianagaram,2001,whole year ,turmeric,33,143,35,50,59
andhra pradesh,vizianagaram,2002,whole year ,turmeric,63,338,35,50,59
andhra pradesh,vizianagaram,2003,whole year ,turmeric,46,284,36,35,45
andhra pradesh,vizianagaram,2004,whole year ,turmeric,35,283,36,40,54
andhra pradesh,vizianagaram,2005,whole year ,turmeric,110,690,25,55,55
andhra pradesh,vizianagaram,2006,whole year ,turmeric,155,911,37,42,55
andhra pradesh,vizianagaram,2008,whole year ,turmeric,221,1519,36,40,54
andhra pradesh,vizianagaram,2009,whole year ,turmeric,192,1197,36,41,50
andhra pradesh,vizianagaram,2010,whole year ,turmeric,224,1368,34,55,62
andhra pradesh,vizianagaram,2011,whole year ,turmeric,203,1524,37,42,55
andhra pradesh,vizianagaram,2012,kharif     ,turmeric,107,709,34,45,52
andhra pradesh,vizianagaram,2013,kharif     ,turmeric,128,852,36,35,45
andhra pradesh,vizianagaram,2014,kharif     ,turmeric,47,338,36,41,50
andhra pradesh,west godavari,2000,whole year ,turmeric,615,2761,25,55,55
andhra pradesh,west godavari,2001,whole year ,turmeric,263,1137,35,50,59
andhra pradesh,west godavari,2002,whole year ,turmeric,254,1362,25,55,55
andhra pradesh,west godavari,2003,whole year ,turmeric,219,1351,37,40,46
andhra pradesh,west godavari,2004,whole year ,turmeric,274,2215,34,45,52
andhra pradesh,west godavari,2005,whole year ,turmeric,429,2690,37,42,55
andhra pradesh,west godavari,2006,whole year ,turmeric,357,2099,25,55,55
andhra pradesh,west godavari,2008,whole year ,turmeric,106,728,34,55,62
andhra pradesh,west godavari,2009,whole year ,turmeric,143,891,37,42,55
andhra pradesh,west godavari,2010,whole year ,turmeric,302,1844,34,45,52
andhra pradesh,west godavari,2011,whole year ,turmeric,897,6735,37,40,46
andhra pradesh,west godavari,2012,kharif     ,turmeric,266,1762,37,40,46
andhra pradesh,west godavari,2013,kharif     ,turmeric,199,1325,34,45,52
andhra pradesh,west godavari,2014,kharif     ,turmeric,197,1418,37,40,46
arunachal pradesh,anjaw,2004,whole year ,dry chillies,13,18,35,50,59
arunachal pradesh,anjaw,2005,whole year ,dry chillies,20,28,35,50,59
arunachal pradesh,anjaw,2006,whole year ,dry chillies,21,30,35,50,59
arunachal pradesh,anjaw,2007,whole year ,dry chillies,22,314,25,55,55
arunachal pradesh,anjaw,2008,whole year ,dry chillies,20,26,36,35,45
arunachal pradesh,anjaw,2009,whole year ,dry chillies,18,25,37,40,46
arunachal pradesh,anjaw,2010,whole year ,dry chillies,20,30,36,41,50
arunachal pradesh,anjaw,2011,whole year ,dry chillies,22,35,36,41,50
arunachal pradesh,anjaw,2012,whole year ,dry chillies,24,96,36,41,50
arunachal pradesh,anjaw,2013,whole year ,dry chillies,24,95,36,41,50
arunachal pradesh,anjaw,2014,whole year ,dry chillies,28,57,37,40,46
arunachal pradesh,changlang,1998,whole year ,dry chillies,535,470,25,55,55
arunachal pradesh,changlang,1999,whole year ,dry chillies,540,485,36,35,45
arunachal pradesh,changlang,2000,whole year ,dry chillies,314,415,36,41,50
arunachal pradesh,changlang,2001,whole year ,dry chillies,308,410,36,40,54
arunachal pradesh,changlang,2002,whole year ,dry chillies,320,480,34,55,62
arunachal pradesh,changlang,2003,whole year ,dry chillies,345,534,25,55,55
arunachal pradesh,changlang,2004,whole year ,dry chillies,400,415,37,40,46
arunachal pradesh,changlang,2005,whole year ,dry chillies,719,982,37,40,46
arunachal pradesh,changlang,2006,whole year ,dry chillies,329,472,36,41,50
arunachal pradesh,changlang,2007,whole year ,dry chillies,700,990,37,42,55
arunachal pradesh,changlang,2008,whole year ,dry chillies,634,992,36,40,54
arunachal pradesh,changlang,2009,whole year ,dry chillies,710,1079,34,45,52
arunachal pradesh,changlang,2010,whole year ,dry chillies,700,1064,34,55,62
arunachal pradesh,changlang,2011,whole year ,dry chillies,788,1254,35,50,59
arunachal pradesh,changlang,2012,whole year ,dry chillies,720,1080,25,55,55
arunachal pradesh,changlang,2013,whole year ,dry chillies,722,2527,25,55,55
arunachal pradesh,changlang,2014,whole year ,dry chillies,733,2489,36,35,45
arunachal pradesh,dibang valley,1998,whole year ,dry chillies,50,85,34,55,62
arunachal pradesh,dibang valley,1999,whole year ,dry chillies,75,130,34,45,52
arunachal pradesh,dibang valley,2000,whole year ,dry chillies,80,320,34,45,52
arunachal pradesh,dibang valley,2001,whole year ,dry chillies,110,145,35,50,59
arunachal pradesh,dibang valley,2002,whole year ,dry chillies,17,25,25,55,55
arunachal pradesh,dibang valley,2003,whole year ,dry chillies,17,25,35,50,59
arunachal pradesh,dibang valley,2004,whole year ,dry chillies,125,152,34,55,62
arunachal pradesh,dibang valley,2005,whole year ,dry chillies,18,28,36,40,54
arunachal pradesh,dibang valley,2006,whole year ,dry chillies,20,31,36,41,50
arunachal pradesh,dibang valley,2007,whole year ,dry chillies,20,31,36,35,45
arunachal pradesh,dibang valley,2010,whole year ,dry chillies,40,76,37,42,55
arunachal pradesh,dibang valley,2011,whole year ,dry chillies,45,90,37,40,46
arunachal pradesh,dibang valley,2012,whole year ,dry chillies,47,105,25,55,55
arunachal pradesh,dibang valley,2013,whole year ,dry chillies,49,117,35,50,59
arunachal pradesh,dibang valley,2014,whole year ,dry chillies,60,79,34,45,52
arunachal pradesh,east kameng,1998,whole year ,dry chillies,45,90,37,40,46
arunachal pradesh,east kameng,1999,whole year ,dry chillies,45,60,36,35,45
arunachal pradesh,east kameng,2000,whole year ,dry chillies,50,76,37,40,46
arunachal pradesh,east kameng,2001,whole year ,dry chillies,70,98,37,40,46
arunachal pradesh,east kameng,2002,whole year ,dry chillies,73,103,37,40,46
arunachal pradesh,east kameng,2003,whole year ,dry chillies,72,103,37,40,46
arunachal pradesh,east kameng,2004,whole year ,dry chillies,72,103,37,40,46
arunachal pradesh,east kameng,2005,whole year ,dry chillies,79,112,25,55,55
arunachal pradesh,east kameng,2006,whole year ,dry chillies,81,124,35,50,59
arunachal pradesh,east kameng,2007,whole year ,dry chillies,82,126,34,55,62
arunachal pradesh,east kameng,2008,whole year ,dry chillies,82,129,34,45,52
arunachal pradesh,east kameng,2009,whole year ,dry chillies,83,131,34,55,62
arunachal pradesh,east kameng,2010,whole year ,dry chillies,85,136,34,45,52
arunachal pradesh,east kameng,2011,whole year ,dry chillies,96,160,36,40,54
arunachal pradesh,east kameng,2012,whole year ,dry chillies,100,181,37,42,55
arunachal pradesh,east kameng,2013,whole year ,dry chillies,104,192,36,41,50
arunachal pradesh,east kameng,2014,whole year ,dry chillies,115,154,37,40,46
arunachal pradesh,east siang,1998,whole year ,dry chillies,100,80,35,50,59
arunachal pradesh,east siang,1999,whole year ,dry chillies,120,96,25,55,55
arunachal pradesh,east siang,2000,whole year ,dry chillies,140,138,37,40,46
arunachal pradesh,east siang,2001,whole year ,dry chillies,138,160,36,41,50
arunachal pradesh,east siang,2002,whole year ,dry chillies,140,170,36,40,54
arunachal pradesh,east siang,2003,whole year ,dry chillies,140,155,34,55,62
arunachal pradesh,east siang,2004,whole year ,dry chillies,68,88,25,55,55
arunachal pradesh,east siang,2005,whole year ,dry chillies,173,186,36,35,45
arunachal pradesh,east siang,2006,whole year ,dry chillies,173,186,37,40,46
arunachal pradesh,east siang,2007,whole year ,dry chillies,182,180,36,41,50
arunachal pradesh,east siang,2008,whole year ,dry chillies,182,192,37,42,55
arunachal pradesh,east siang,2009,whole year ,dry chillies,155,171,36,40,54
arunachal pradesh,east siang,2010,whole year ,dry chillies,190,209,34,45,52
arunachal pradesh,east siang,2011,whole year ,dry chillies,213,246,34,55,62
arunachal pradesh,east siang,2012,whole year ,dry chillies,214,236,35,50,59
arunachal pradesh,east siang,2013,whole year ,dry chillies,225,254,25,55,55
arunachal pradesh,east siang,2014,whole year ,dry chillies,236,216,36,35,45
arunachal pradesh,kurung kumey,2002,whole year ,dry chillies,60,85,37,40,46
arunachal pradesh,kurung kumey,2003,whole year ,dry chillies,60,78,36,41,50
arunachal pradesh,kurung kumey,2004,whole year ,dry chillies,154,236,36,40,54
arunachal pradesh,kurung kumey,2005,whole year ,dry chillies,6,13,37,42,55
arunachal pradesh,kurung kumey,2006,whole year ,dry chillies,63,96,36,35,45
arunachal pradesh,kurung kumey,2007,whole year ,dry chillies,8,2,25,55,55
arunachal pradesh,kurung kumey,2010,whole year ,dry chillies,10,3,36,41,50
arunachal pradesh,kurung kumey,2011,whole year ,dry chillies,11,4,36,35,45
arunachal pradesh,kurung kumey,2012,whole year ,dry chillies,11,5,35,50,59
arunachal pradesh,lohit,1998,whole year ,dry chillies,60,163,25,55,55
arunachal pradesh,lohit,1999,whole year ,dry chillies,85,150,36,35,45
arunachal pradesh,lohit,2000,whole year ,dry chillies,82,155,36,41,50
arunachal pradesh,lohit,2001,whole year ,dry chillies,105,147,36,40,54
arunachal pradesh,lohit,2002,whole year ,dry chillies,125,175,34,55,62
arunachal pradesh,lohit,2003,whole year ,dry chillies,125,175,25,55,55
arunachal pradesh,lohit,2004,whole year ,dry chillies,20,30,37,40,46
arunachal pradesh,lohit,2005,whole year ,dry chillies,102,142,36,41,50
arunachal pradesh,lohit,2006,whole year ,dry chillies,125,199,37,42,55
arunachal pradesh,lohit,2007,whole year ,dry chillies,125,190,36,40,54
arunachal pradesh,lohit,2008,whole year ,dry chillies,128,204,34,45,52
arunachal pradesh,lohit,2009,whole year ,dry chillies,100,214,34,55,62
arunachal pradesh,lohit,2010,whole year ,dry chillies,135,234,35,50,59
arunachal pradesh,lohit,2011,whole year ,dry chillies,152,276,25,55,55
arunachal pradesh,lohit,2012,whole year ,dry chillies,145,348,36,35,45
arunachal pradesh,lohit,2013,whole year ,dry chillies,150,369,36,35,45
arunachal pradesh,lohit,2014,whole year ,dry chillies,161,331,37,40,46
arunachal pradesh,longding,2013,whole year ,dry chillies,49,397,37,40,46
arunachal pradesh,longding,2014,whole year ,dry chillies,60,359,25,55,55
arunachal pradesh,lower dibang valley,2002,whole year ,dry chillies,17,25,34,55,62
arunachal pradesh,lower dibang valley,2003,whole year ,dry chillies,50,60,35,50,59
arunachal pradesh,lower dibang valley,2004,whole year ,dry chillies,390,560,36,35,45
arunachal pradesh,lower dibang valley,2005,whole year ,dry chillies,33,33,37,40,46
arunachal pradesh,lower dibang valley,2006,whole year ,dry chillies,60,72,36,41,50
arunachal pradesh,lower dibang valley,2007,whole year ,dry chillies,70,77,37,42,55
arunachal pradesh,lower dibang valley,2008,whole year ,dry chillies,68,75,36,40,54
arunachal pradesh,lower dibang valley,2009,whole year ,dry chillies,69,76,34,45,52
arunachal pradesh,lower dibang valley,2010,whole year ,dry chillies,76,83,34,55,62
arunachal pradesh,lower dibang valley,2011,whole year ,dry chillies,87,97,35,50,59
arunachal pradesh,lower dibang valley,2012,whole year ,dry chillies,95,105,25,55,55
arunachal pradesh,lower dibang valley,2013,whole year ,dry chillies,110,264,25,55,55
arunachal pradesh,lower dibang valley,2014,whole year ,dry chillies,121,226,36,35,45
arunachal pradesh,lower subansiri,1998,whole year ,dry chillies,90,180,25,55,55
arunachal pradesh,lower subansiri,1999,whole year ,dry chillies,140,210,36,35,45
arunachal pradesh,lower subansiri,2000,whole year ,dry chillies,150,255,37,40,46
arunachal pradesh,lower subansiri,2001,whole year ,dry chillies,210,250,37,42,55
arunachal pradesh,lower subansiri,2002,whole year ,dry chillies,153,214,34,45,52
arunachal pradesh,lower subansiri,2003,whole year ,dry chillies,140,215,34,55,62
arunachal pradesh,lower subansiri,2004,whole year ,dry chillies,85,112,34,55,62
arunachal pradesh,lower subansiri,2005,whole year ,dry chillies,152,239,34,55,62
arunachal pradesh,lower subansiri,2006,whole year ,dry chillies,155,244,34,55,62
arunachal pradesh,lower subansiri,2007,whole year ,dry chillies,200,356,34,55,62
arunachal pradesh,lower subansiri,2008,whole year ,dry chillies,210,374,34,55,62
arunachal pradesh,lower subansiri,2009,whole year ,dry chillies,118,211,34,45,52
arunachal pradesh,lower subansiri,2010,whole year ,dry chillies,135,228,36,40,54
arunachal pradesh,lower subansiri,2011,whole year ,dry chillies,152,269,37,42,55
arunachal pradesh,lower subansiri,2012,whole year ,dry chillies,152,269,36,41,50
arunachal pradesh,lower subansiri,2013,whole year ,dry chillies,152,266,37,40,46
arunachal pradesh,lower subansiri,2014,whole year ,dry chillies,163,228,36,35,45
arunachal pradesh,papum pare,1998,whole year ,dry chillies,28,75,25,55,55
arunachal pradesh,papum pare,1999,whole year ,dry chillies,40,60,25,55,55
arunachal pradesh,papum pare,2000,whole year ,dry chillies,35,60,36,35,45
arunachal pradesh,papum pare,2001,whole year ,dry chillies,40,67,37,40,46
arunachal pradesh,papum pare,2002,whole year ,dry chillies,60,88,36,41,50
arunachal pradesh,papum pare,2003,whole year ,dry chillies,52,72,36,40,54
arunachal pradesh,papum pare,2004,whole year ,dry chillies,160,170,34,45,52
arunachal pradesh,papum pare,2005,whole year ,dry chillies,65,95,34,55,62
arunachal pradesh,papum pare,2006,whole year ,dry chillies,65,96,35,50,59
arunachal pradesh,papum pare,2007,whole year ,dry chillies,55,77,34,55,62
arunachal pradesh,papum pare,2008,whole year ,dry chillies,50,72,35,50,59
arunachal pradesh,papum pare,2009,whole year ,dry chillies,60,372,25,55,55
arunachal pradesh,papum pare,2010,whole year ,dry chillies,62,397,36,35,45
arunachal pradesh,papum pare,2011,whole year ,dry chillies,70,468,37,40,46
arunachal pradesh,papum pare,2012,whole year ,dry chillies,77,516,36,41,50
arunachal pradesh,papum pare,2013,whole year ,dry chillies,80,600,37,42,55
arunachal pradesh,papum pare,2014,whole year ,dry chillies,91,564,36,40,54
arunachal pradesh,tawang,2002,whole year ,dry chillies,71,138,36,35,45
arunachal pradesh,tawang,2003,whole year ,dry chillies,74,148,37,40,46
arunachal pradesh,tawang,2004,whole year ,dry chillies,70,140,36,41,50
arunachal pradesh,tawang,2005,whole year ,dry chillies,65,130,36,41,50
arunachal pradesh,tawang,2006,whole year ,dry chillies,65,130,36,41,50
arunachal pradesh,tawang,2007,whole year ,dry chillies,65,130,36,41,50
arunachal pradesh,tawang,2008,whole year ,dry chillies,70,154,36,41,50
arunachal pradesh,tawang,2009,whole year ,dry chillies,71,163,36,41,50
arunachal pradesh,tawang,2010,whole year ,dry chillies,75,173,36,41,50
arunachal pradesh,tawang,2011,whole year ,dry chillies,84,204,36,41,50
arunachal pradesh,tawang,2012,whole year ,dry chillies,75,173,36,41,50
arunachal pradesh,tawang,2013,whole year ,dry chillies,75,173,36,41,50
arunachal pradesh,tawang,2014,whole year ,dry chillies,86,135,36,41,50
arunachal pradesh,tirap,1998,whole year ,dry chillies,75,47,35,50,59
arunachal pradesh,tirap,1999,whole year ,dry chillies,83,80,25,55,55
arunachal pradesh,tirap,2000,whole year ,dry chillies,88,140,37,40,46
arunachal pradesh,tirap,2001,whole year ,dry chillies,120,160,37,42,55
arunachal pradesh,tirap,2002,whole year ,dry chillies,120,132,34,45,52
arunachal pradesh,tirap,2003,whole year ,dry chillies,125,150,34,55,62
arunachal pradesh,tirap,2004,whole year ,dry chillies,12,83,34,55,62
arunachal pradesh,tirap,2006,whole year ,dry chillies,125,155,36,40,54
arunachal pradesh,tirap,2007,whole year ,dry chillies,125,150,36,40,54
arunachal pradesh,tirap,2008,whole year ,dry chillies,125,656,36,41,50
arunachal pradesh,tirap,2009,whole year ,dry chillies,72,132,36,35,45
arunachal pradesh,tirap,2010,whole year ,dry chillies,74,137,35,50,59
arunachal pradesh,tirap,2011,whole year ,dry chillies,83,161,34,45,52
arunachal pradesh,tirap,2012,whole year ,dry chillies,80,640,37,42,55
arunachal pradesh,tirap,2013,whole year ,dry chillies,35,284,36,41,50
arunachal pradesh,tirap,2014,whole year ,dry chillies,46,246,37,40,46
arunachal pradesh,upper siang,1998,whole year ,dry chillies,100,100,34,45,52
arunachal pradesh,upper siang,1999,whole year ,dry chillies,130,110,37,42,55
arunachal pradesh,upper siang,2000,whole year ,dry chillies,130,110,37,40,46
arunachal pradesh,upper siang,2001,whole year ,dry chillies,170,210,36,35,45
arunachal pradesh,upper siang,2002,whole year ,dry chillies,175,220,35,50,59
arunachal pradesh,upper siang,2003,whole year ,dry chillies,175,220,34,45,52
arunachal pradesh,upper siang,2004,whole year ,dry chillies,18,25,36,40,54
arunachal pradesh,upper siang,2005,whole year ,dry chillies,225,112,36,41,50
arunachal pradesh,upper siang,2006,whole year ,dry chillies,225,112,37,40,46
arunachal pradesh,upper siang,2007,whole year ,dry chillies,230,115,36,35,45
arunachal pradesh,upper siang,2008,whole year ,dry chillies,230,115,25,55,55
arunachal pradesh,upper siang,2009,whole year ,dry chillies,230,138,35,50,59
arunachal pradesh,upper siang,2010,whole year ,dry chillies,230,138,34,55,62
arunachal pradesh,upper siang,2011,whole year ,dry chillies,259,163,34,45,52
arunachal pradesh,upper siang,2012,whole year ,dry chillies,240,192,36,40,54
arunachal pradesh,upper siang,2013,whole year ,dry chillies,246,1599,37,42,55
arunachal pradesh,upper siang,2014,whole year ,dry chillies,257,1561,36,41,50
arunachal pradesh,upper subansiri,1998,whole year ,dry chillies,35,87,36,35,45
arunachal pradesh,upper subansiri,1999,whole year ,dry chillies,48,75,37,40,46
arunachal pradesh,upper subansiri,2000,whole year ,dry chillies,55,81,36,41,50
arunachal pradesh,upper subansiri,2001,whole year ,dry chillies,75,100,37,40,46
arunachal pradesh,upper subansiri,2002,whole year ,dry chillies,80,106,37,42,55
arunachal pradesh,upper subansiri,2003,whole year ,dry chillies,85,111,34,45,52
arunachal pradesh,upper subansiri,2004,whole year ,dry chillies,162,252,35,50,59
arunachal pradesh,upper subansiri,2005,whole year ,dry chillies,306,168,25,55,55
arunachal pradesh,upper subansiri,2006,whole year ,dry chillies,199,398,35,50,59
arunachal pradesh,upper subansiri,2007,whole year ,dry chillies,287,508,35,50,59
arunachal pradesh,upper subansiri,2008,whole year ,dry chillies,309,537,34,55,62
